Company,id
Little Greene,1138
Goossens Paris,1139
KRUK SA,1140
Tality Kombucha,1141
Witchery,1142
Elite Semiconductor Microelectronics Tech Inc,1143
"Wuhu Sanqi Interactive Entertainment Network Technology Group Co., Ltd.",1144
Olympus,1145
Faith Connexion,1146
Dolium Bodega Subterranea,1147
"The Bank of Iwate, Ltd.",1148
Lucy Jean,1149
Brilliance China Automotive Holdings Limited,1150
Cotton On Body,1151
TeeFury,1152
Semble,1153
Ethical Profit Accounting Agency,1154
Grow Good,1155
lemlem,1156
"Natural Gas Services Group, Inc.",1157
HOJAVERDE CIA. LTDA.,1158
Biošatník,1159
Fiorucci,1160
Emprendia,1161
Flavia Aranha Comércio e Confecção EIRELI - ME,1162
Iren S.p.A.,1163
FOMENTO AL FONDEO DE PROYECTOS LATINOAMERICANOS S.A.P.I. DE C.V.  (FONDELA MÉXICO),1164
Elephants Delicatessen,1165
CDA,1166
Northwest Natural Holding Company,1167
KOFOLA ČESKOSLOVENSKO A.S.,1168
Sales Srl - Soc. Benefit,1169
JetBlue Airways Corporation,1170
Menos 1 Lixo,1171
Teachstone,1172
ARTIEM,1173
Kusaga Athletic,1174
N-SIDE,1175
Goose & Gander,1176
Tide Social,1177
Jago,1178
Mi,1179
Hanson Bridgett LLP,1180
TSB,1181
Agnes B.,1182
Grupa Kapitałowa Polimex Mostostal,1183
Honeywell International Inc.,1184
Luva Huva,1185
Holeproof,1186
Repsol,1187
NBTA Credit Union,1188
ASKUL Corporation,1189
Clamp,1190
Mr. Green Africa,1191
Known Supply,1192
Boden USA,1193
Jyoti - Fair Works,1194
RJ Watches,1195
Herbfarmacy,1196
ITALMOBILIARE S.P.A.,1197
EGREY,1198
Lauf,1199
SHOOT,1200
SmartFish,1201
Lafes,1202
Mama Bamboo Ltd,1203
Knot,1204
Sustain by Kat,1205
De-LAB srl SocietÃ_x0083_ Benefit,1206
Ruby Tuesday,1207
Aegean Airlines SA,1208
Bar III,1209
Buplasa S.A.,1210
Calibrate Clothing,1211
Goodman Group,1212
Sinner,1213
"Geneva Global, Inc.",1214
Happiful,1215
BlueWave Solar,1216
Pedigree,1217
Lojas Americanas S.A.,1218
Krungthai Card Public Company Limited,1219
"W.S. Badger Co, Inc.",1220
Domicile & Co. AG,1221
Rizhao Shenggushan Tea Farm Co. Ltd.,1222
Frubes,1223
Amplifon S.p.A.,1224
Redeleit und Junker GmbH,1225
TotalEnergies SE,1226
Allegro.eu SA,1227
CoMetrics,1228
Mannion Daniels Limited,1229
Göttin des Glücks,1230
Cisco Systems,1231
Brighton-Best International (Taiwan) Inc.,1232
Australian Ethical Investment,1233
Your Superfoods Gmbh,1234
Stanley Black & Decker,1235
TiER1 Performance,1236
LOCAL EUROPEAN,1237
deep_dive,1238
Just Eat Takeaway.com N.V.,1239
Grupo Don Basilio S.R.L.,1240
BHP Billiton,1241
"Indigenous Pact PBC, Inc",1242
Mytton Williams,1243
Muganza Kivu and COOTHEMUKI,1244
Indecisive,1245
Chipotle Mexican Grill,1246
Duro Felguera,1247
Beyond Yoga,1248
Grupa Budimex,1249
Nisolo,1250
ITC Limited,1251
LASCANA,1252
Foxwin,1253
Provi,1254
Flooglebinder,1255
"Tongwei Co., Ltd.",1256
Trico Field,1257
REMBRE,1258
Yarra Trail,1259
E.L.V. Denim,1260
Carhartt WIP,1261
iRobot,1262
Select Medical Holdings Corporation,1263
Griswold and Griswold Insurance Agency,1264
Good Citizens Eyewear,1265
Mum & You,1266
High Park Brewery,1267
4D Lab,1268
YOU,1269
RAGATI TEA FACTORY CO. LTD,1270
C and L LLC dba Conscious Coffees,1271
Benevo,1272
Boohoo.com,1273
KILLSTAR,1274
Clear Blue Commercial,1275
Carrier Global Corporation,1276
John Lewis Partnership,1277
HANEY,1278
"Yunnan Changninghong Tea Industry Group Co., Ltd.",1279
AMT Coffee/Change Please,1280
EcoMatcher Limited,1281
SUSTREND Spa.,1282
VTB Bank (public joint-stock company),1283
Sally Hansen,1284
Saudi Re for Cooperative Reinsurance Company,1285
Maison Kitsuné,1286
Bighams,1287
TEMT,1288
The Sustainable Recruiter & Greenjobs,1289
South32 Ltd,1290
Kuza Biashara Limited,1291
Jamie Oliver Group,1292
See by Chloé,1293
Thread Talk,1294
Kinder,1295
Adobe Systems,1296
Iconosur,1297
Thesis,1298
Lighthouse,1299
Rbw Studio LLC,1300
Fox Factory Holding Corp.,1301
BEEN London,1302
Loren Stewart,1303
SCP,1304
ESR Cayman Limited,1305
Arvind Limited,1306
Evergreen Tea Factory LTD,1307
Bosch,1308
Pelle Line Shoes,1309
Rete del Dono Società Benefit Srl,1310
George,1311
Ackermans & Van Haaren NV,1312
AU Small Finance Bank Limited,1313
"MacroHI Co., Ltd.",1314
Alcoa Corporation,1315
One Nature LLC,1316
PèPè Children Shoes,1317
Honest to Goodness,1318
Help Scout,1319
Apartment Income REIT Corp.,1320
Huangshan Maofeng Tea Group Co. Ltd,1321
Administradora de Fondos de Pensiones Habitat SA,1322
Participant,1323
AstraZeneca,1324
Intesa Sanpaolo,1325
Eshvi,1326
Concord New Energy Group Limited,1327
Arthur J. Gallagher & Co.,1328
Erewhon,1329
Farmer Brothers,1330
BARBARA I GONGINI,1331
Auckland International Airport,1332
JHSF Participações S.A.,1333
Bajaj Holdings & Investment Limited,1334
Panarchy Partners,1335
Louche,1336
"GMéxico Transportes, S.A.B. de C.V.",1337
Hestia,1338
Yorkshire Building Society,1339
AirTAC International Group,1340
Malaika New York,1341
La Française des jeux (FDJ),1342
John Bean Technologies Corporation,1343
Chook Chicken,1344
East Fork Pottery LLC,1345
American Eagle Outfitters,1346
Stryker Corporation,1347
Kerbholz,1348
Metrio,1349
"Calbee, Inc.",1350
Kewpie Corporation,1351
PROFILE PR RELACOES PUBLICAS LTDA.,1352
Amy's,1353
WH Smith PLC,1354
Global Payments Inc.,1355
We First,1356
Unilever,1357
Glamorous,1358
Githambo Tea Factory Co Ltd,1359
HKT Trust and HKT Limited,1360
Denda,1361
Sinergia Positiva,1362
Responsible Leadership Foundation t/a The Forward Institute,1363
Caurnie,1364
"Yum! Brands, Inc.",1365
"Giving Assistant, Inc.",1366
Huella Verde,1367
Thebe Magugu,1368
Brewery Vivant and Broad Leaf Brewery & Spirits,1369
People & Partners S.A.,1370
Heron Preston,1371
GR10K,1372
Nationwide building society,1373
"Alsea, S.A.B. de C.V.",1374
MADNESS,1375
HOWND,1376
Zeus Jones,1377
Cloud City,1378
Colorado Impact Fund,1379
Traidcraft,1380
SBA Communications Corporation,1381
Catwalk Junkie,1382
"Industria de Diseño Textil, S.A.",1383
Natascha Von Hirschhausen,1384
"Unigroup Guoxin Microelectronics Co., Ltd.",1385
Hana Microelectronics Public Company Limited,1386
LancLiving Realty,1387
Beaming Baby,1388
Insurance for All(IFA) Insurance Agency Ltd.,1389
Altitude Learning,1390
Teleflorist,1391
Domino's Pizza Enterprises Limited,1392
Envopap Ltd,1393
Gallucci,1394
Avec Les Filles,1395
Brattleboro Savings & Loan,1396
Casebook PBC,1397
Buxton,1398
CoPeace,1399
thinkstep-anz,1400
Netguru,1401
Impact Hub S.L,1402
"Nagoya Railroad Co., Ltd.",1403
ARMA,1404
Laura Lombardi,1405
Where There Be Dragons,1406
Euronav NV,1407
Fingerlakes Wealth Management,1408
Evergreen Plantation Pvt Ltd,1409
"Flexium Interconnect, Inc.",1410
SkyFire Energy Inc,1411
"Daozhen Autonomous County Wanbaochang Agricultural Comprehensive Development Co., Ltd.",1412
Anywise Consulting Pty Ltd,1413
Ace & Jig,1414
"Foxconn Industrial Internet Co., Ltd.",1415
Modo Sostenible,1416
"The Nanto Bank, Ltd.",1417
Beaumont Organic,1418
Strozzi Institute,1419
Newmont Corporation,1420
Nuii,1421
Nextview,1422
Method Recycling,1423
Chr. Hansen Holding A/S,1424
Snap Inc.,1425
Jade Swim,1426
JanSport,1427
Barta Jeans,1428
Aeroports de Paris SA,1429
Bibo Brands,1430
Bright Concept,1431
Reciclarg S.A.,1432
Sime,1433
PUJOL,1434
Synchrony Financial,1435
"BlackLine, Inc.",1436
Good for Sunday,1437
"WasteZero, Inc.",1438
Ooh Cha Cha LLC.,1439
ANTTI,1440
Momoco Bikini,1441
amamus Ltd,1442
GeCo,1443
Saunon Growers Welfare Self Help Group,1444
Blaq,1445
"Native Trails, Inc.",1446
Sophoi Ltd.,1447
"AllCare Health, Inc.",1448
Head & Shoulders,1449
Perfect Moment,1450
Ecofactory,1451
Given,1452
Republic of Everyone,1453
Murmur Creative,1454
"Walgreens Boots Alliance, Inc.",1455
Truefaux Films Inc,1456
Worthstone Limited,1457
Rossignol,1458
OKUMUS CAY ve GIDA SAN. TIC. A.S.,1459
Kotn,1460
Dalmia Bharat Limited,1461
Dolce & Gabbana,1462
Les Prés Rient Bio,1463
Euro Brand Management GmbH,1464
BAGGU,1465
"Gartner, Inc.",1466
NGORONGO Tea Factory,1467
vuori,1468
FOB PARIS,1469
Clean Cut Energy Corp,1470
Norwegian Cruise Line Holdings Ltd.,1471
Browne Accounting SPC,1472
ALUMIL ALUMINIUM INDUSTRY S.A,1473
Atmos Energy Corporation,1474
recolution,1475
Lost in Paris,1476
L Brands,1477
Dino Polska S.A.,1478
Amazing Microelectronic Corp.,1479
Basic Rights,1480
Skin,1481
microDON,1482
AE Works,1483
RBH Hotel Management Limited,1484
GEA Group Aktiengesellschaft,1485
Alex Perry,1486
Talia Collins,1487
Blood Brother,1488
émoi émoi,1489
Hilary's Eat Well,1490
Izzy lane,1491
UTOPIES,1492
Croft & Barrow,1493
Ferguson plc,1494
LoofCo,1495
"Genius Electronic Optical Co., Ltd",1496
EKOMODO Sustainable Company S.L.,1497
JDE Peet's N.V.,1498
Sony Corporation,1499
Team Creatif Group,1500
PT Bank Mandiri (Persero) Tbk,1501
Makomboki Tea Factory Company Ltd,1502
TripZero,1503
IJM Corporation Berhad,1504
Paul de Ruiter Architects,1505
dmarcian,1506
Reborn,1507
Kirkman Company,1508
Jiajuri Tea Estate,1509
Jonak,1510
Kokrajhar Tea Estate,1511
President,1512
Inclusive Trade Ltd.,1513
Koninklijke Ahold Delhaize N.V.,1514
"Národná diaľničná spoločnosť, a.s.",1515
Yerbatera Don Maximo SRL,1516
Synovus Financial Corp.,1517
Public Joint Stock Company Transneft,1518
AGLH/ Las Quinas,1519
Próxima Servicios,1520
Otis Batterbee,1521
Wallis,1522
White Story,1523
Corporacion Financiera Alba SA,1524
Feltan Eugenio Hector,1525
Mizrahi Tefahot Bank Ltd.,1526
Thesus,1527
COLLUSION,1528
Canada Goose,1529
"Invepat Go, S.L.",1530
Fixit,1531
Sears,1532
"Hokuhoku Financial Group, Inc.",1533
Norsk Hydro,1534
Grupa Kapitałowa Apator S.A.,1535
Olivia Saladas,1536
Delta Holding,1537
COSSAC,1538
TODO1 Colombia LTDA,1539
ashmei,1540
Nihon M&A Center Holdings Inc.,1541
Michelle Mason,1542
Slow Food Promozione S.r.l. S.B.,1543
Summerdown,1544
Jacksons of Piccadilly,1545
SSE,1546
Upslope Brewing Company,1547
Classiques Entier,1548
Grupa Kapitałowa Banku Ochrony Środowiska S.A.,1549
Nutricia Bago S.A.,1550
Nectar Consulting Inc,1551
LIBRA INTERNET BANK SA,1552
So Energy,1553
Lulubelle & Co,1554
LifeCo UnLtd Investments,1555
Collectif Brassicole Ensemble Inc.,1556
UpSpring,1557
Hogan,1558
Fuller Brand Communication,1559
Justice,1560
Anndra Neen,1561
Plamil,1562
Kenedix Office Investment Corporation,1563
APIVITA SA,1564
Suncoo,1565
"Meritz Fire & Marine Insurance Co., Ltd.",1566
Springload,1567
Petit Kouraj,1568
APTISKILLS,1569
Commonwealth Bank of Australia,1570
Vital Proteins,1571
Andres Sardá,1572
FRUTICOLA OLMUE S.P.A.,1573
"Jiangsu Yuyue Medical Equipment & Supply Co., Ltd.",1574
Sundry,1575
Le Château,1576
Ecosurety,1577
Manuela Henriques,1578
Vax,1579
Veramed,1580
YEPREM,1581
"KDHP- MISTY GREEN SHG, PUSHPAGIRI SHG AND KARSHAKAMITHRAM SHG SUSTAINABLE TEA GROUP",1582
Radish Lab,1583
Hush Homewear,1584
Rukmani Tea Industries Private Limited,1585
Bangkok Bank Public Company Limited,1586
Pharos Systems International,1587
Be Collective,1588
TPG Telecom Limited,1589
Environmental Innovations,1590
Croatia Airlines d.d.,1591
Eluma Beauty Inc,1592
Grupo Tubos Reunidos,1593
Relaxo Footwears Limited,1594
Blumar S.A.,1595
CajaVecina,1596
COOTHENYA (Tea Growers Cooperative of Nyaruguru),1597
Noodle,1598
Caldera + Lab LLC,1599
The Wren Design,1600
Xcel,1601
EVA,1602
WD-40 Company,1603
A2A,1604
Bank Albilad,1605
Aldo Shoes,1606
Rizoma Agricultura Regenerativa,1607
Beyond Green Sustainable Food Partners,1608
The Bormah Jan Tea Company (1936) Ltd,1609
Rentrayage,1610
VATTER,1611
Basque,1612
Mikado Consulting,1613
Blend,1614
AT&T Inc.,1615
Assya London,1616
Perform Green Limited,1617
The Scotts Miracle-Gro Company,1618
Chehalem Winery,1619
Kotagala Plantations Limited,1620
"Henry Schein, Inc.",1621
Matter of Focus,1622
Hanwha Corporation,1623
Barry Callebaut AG,1624
Alinma Bank,1625
Orit Elhanati,1626
Solid & Striped,1627
Seventy + Mochi,1628
Gandys,1629
Samdang Tea Estate,1630
nlhEnvironmental T/A True Horizon,1631
PG Tips,1632
Indego Africa,1633
Eurofins Scientific SE,1634
Polly Wales,1635
dynamo cycling,1636
"American Water Works Company, Inc.",1637
Winnow,1638
"Good Young Co.,LTD.",1639
BWX Limited,1640
Vagabond,1641
Triodos Bank,1642
"Simplo Technology Co., Ltd.",1643
Veidekke ASA,1644
Raidang Tea Estate,1645
Old Structures Engineering,1646
Jitasa,1647
Enviro-Stewards,1648
Harvest & Mill,1649
Bodhi Surf + Yoga,1650
Hrvatska elektroprivreda (HEP Group),1651
Accton Technology Corporation,1652
Rains,1653
Monies,1654
Greenprint Partners,1655
Lazarus Naturals,1656
"WholeTrees, LLC",1657
Outside Inc.,1658
Steeped Coffee,1659
Iron Roots,1660
BuildX Studio,1661
Greenscents,1662
CEF Publishing S.P.A.,1663
Elizabeth and James,1664
Charles & Keith,1665
Good Guys,1666
Qantas Airways,1667
9b Corp,1668
Alisea S.r.l. Società Benefit,1669
Stork,1670
PolyNovo Limited,1671
Mastered Marketing,1672
Freerange Future,1673
Chemistry Team,1674
Tsuki,1675
Denim & Supply,1676
Ella & Witt,1677
Vassarette,1678
Jennyfer,1679
Shift Insight,1680
The Good,1681
"Saalt, LLC",1682
The Real Flower Company,1683
Ambrym,1684
Aedifica SA,1685
ACLER,1686
Roxanne Assoulin,1687
Radiant Law,1688
Lakaa,1689
ChallengeU,1690
Newmi Srl Società Benefit,1691
Innate Motion,1692
Sawmill Brewery,1693
"Turn-Key Marketing & Promotions, Inc.",1694
Seabrook,1695
Inventium,1696
Prodigium Pictures,1697
FAE,1698
Tasi Travels,1699
Canopy Growth Corporation,1700
Bluestone Life,1701
Vero Moda,1702
Celtic & Co,1703
ISHKA,1704
Jérôme Dreyfuss,1705
BFree,1706
PHB Ethical Beauty,1707
Cape Cod,1708
Catherines,1709
Greenfield Bio Plantations (Pvt) Ltd.,1710
ApiAfrique,1711
The Social Studio,1712
Seasalt,1713
Persephone Brewing Company,1714
Coach,1715
ClimateCare,1716
Molly Goddard,1717
Terry,1718
GlamCorner,1719
WHEB Asset Management LLP,1720
HEX Ferments,1721
KB Home,1722
"ALFA, S.A.B. de C.V",1723
Someone Somewhere,1724
Frank Cooper,1725
"Troon Pacific, Inc.",1726
Estee Lauder Companies Inc.,1727
Gulf Energy Development Public Company Limited,1728
PACE,1729
Howden Joinery Group Plc,1730
Carefree,1731
Constructora L y D,1732
Alison Lou,1733
behno,1734
Veritable Vegetable,1735
Positive Momentum Limited,1736
Solidarity Capital Group,1737
RAANI the label,1738
Vistage S.A. Argentina,1739
Mimi Prober,1740
Kien Thuan General Services Cooperative,1741
"Grupo Elektra, S.A.B. de C.V.",1742
JoJo Maman Bebe,1743
Jane Koenig,1744
A Good Company,1745
Avicopter Plc,1746
Applied Materials,1747
ETA,1748
The Wave (HK) Corporation Limited,1749
Dr. Martens,1750
Bounty,1751
Junya Watanabe,1752
Luis Morais,1753
Animana,1754
Endzone.io Ltd t/a HappyPorch,1755
Liska,1756
Facetheory,1757
Brambles,1758
Nana Judy,1759
Koninklijke DSM N.V.,1760
Filóo Saúde,1761
Benecol,1762
"Giga-Byte Technology Co., Ltd.",1763
Disruptive Media,1764
South of the Border,1765
paria /FARZANEH,1766
Algramo,1767
Saint Basics,1768
Anthesis Group,1769
TLF Apparel,1770
Advanced Enviro Systems,1771
Honey Punch,1772
Colectando Sol,1773
Panconesi,1774
Michelle Oh,1775
Hope & Ivy,1776
Grupo Educativo,1777
MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság,1778
Handred Studio,1779
"Model N, Inc.",1780
"Rumi Spice, PBC",1781
"Envestnet, Inc.",1782
Thread International PBC INC,1783
C.P. Company,1784
Asseco Poland S.A.,1785
ADLIB,1786
Degraf SpA,1787
Cedreo,1788
Dockers,1789
Ngere Tea Factory Company Limited,1790
"North Coast Brewing Co., Inc.",1791
CAMILLA AND MARC,1792
3D Planeta,1793
"JUST Goods, Inc.",1794
Aranaz,1795
Merry People,1796
Biome Eco Stores,1797
Charles Worthington,1798
Honest Basics,1799
Ellevate Network,1800
CTEEP - Companhia de Transmissão de Energia Elétrica Paulista S.A.,1801
Starter,1802
"Xuan'en Wutai Changchen Tea Industry Co., Ltd.",1803
Mancotta Tea Estate,1804
APPLIED OPTOELECTRONICS INC.,1805
Myer,1806
Zeus+Dione,1807
Loews Corporation,1808
LingaDore,1809
The Procter & Gamble Company,1810
Ardagh Group S.A.,1811
Lloyds Banking Group,1812
CircleIT,1813
TAIFUN,1814
Mars Bar,1815
Thought,1816
N'GO SHOES,1817
TechFuture,1818
Vincija Swim,1819
Jordan,1820
Garc SpA,1821
Adventure Junky,1822
"Zhengan County Guizhou Province Yi Ren Tea Co.,Ltd.",1823
Mentorloop,1824
Ron Dorff,1825
"Citizen Watch Co., Ltd.",1826
Le Tanneur,1827
Morris Recruiting & Consulting,1828
DEXUS,1829
WhistleBlower Security Inc.,1830
Bianca Saunders,1831
Noah NYC,1832
O3 Smart Cities SAS BIC,1833
Co-School SAS,1834
"Hugel, Inc.",1835
Levi's,1836
"Alima Cosmetics, Inc.",1837
Modern Species,1838
Reserve C,1839
Grupa Kapitałowa Wielton S.A.,1840
Xiangci Tea Cultivation Cooperative of Renhuai City,1841
WWAKE,1842
Marks and Spencer Group plc,1843
AGMES,1844
Metalli Lindberg srl,1845
Milka,1846
MC2 SAINT BARTH,1847
WeAreNativ,1848
Catalyser,1849
Zapa,1850
Mia & Ben GmbH,1851
WWA,1852
Genexa Inc.,1853
Ambiletics,1854
"Zhejiang Gengxiang Organic Tea Development Co., Ltd.",1855
"Charlotte's Web Holdings, Inc",1856
BrewDog,1857
SkyHive Technologies Inc.,1858
Fergie Footwear,1859
APA Group,1860
Ondule,1861
Homeboy Recycling,1862
Neo Consulting,1863
Recicladora Urbana,1864
Kiamokama-Rianyamwamu Tea Factories,1865
"New Hope Liuhe Co., Ltd.",1866
Paper On The Rocks,1867
Tsubakimoto Chain Co.,1868
Bolsa de Valores de Colombia S.A.,1869
Aesop,1870
Magwa Enterprise Tea,1871
Gyre,1872
"Inspire Medical Systems, Inc.",1873
Hbis Company Limited,1874
Too Faced,1875
Cafe Campesino and Sweetwater Organic Coffee,1876
Sebago,1877
Patrizia Pepe,1878
First Wealth (London) Limited,1879
HARA,1880
Adecco,1881
"Freeport LNG Development, L.P.",1882
Arbonne,1883
Cream O'Galloway,1884
Nette Rose,1885
Seajuli Tea Estate,1886
Petite Studio,1887
wunderwerk,1888
"Beijing-Shanghai High-Speed Railway Co.,Ltd.",1889
TRS,1890
OTP Bank Nyrt.,1891
ROZENBROEK,1892
Longview Asset Management LLC,1893
Amaia,1894
"China Greatwall Technology Group Co., Ltd.",1895
Onde Alte Srl-SB,1896
Hubbub Enterprise,1897
Xiao Wang,1898
Vissla,1899
Adrenna,1900
ICA Gruppen,1901
ASGN Incorporated,1902
Kusum International,1903
Gradient Consultants Limited,1904
Made for Life Organics Ltd,1905
Neurônio Ativação de Negócios e Causas,1906
BancoEstado Microempresas,1907
Anya Hindmarch,1908
Everest Tea Estate Pvt Ltd,1909
Alony-Hetz Properties & Investments Ltd,1910
"Qingdao Port International Co., Ltd.",1911
The Commons,1912
Paul Gregory Media,1913
Vipshop Holdings,1914
Tasman Environmental Markets,1915
COESIO,1916
VÚB a.s.,1917
BLACKBARRETT,1918
Flexability,1919
SCB Group,1920
Agnico Eagle Mines Limited,1921
Waste Farmers,1922
Boomera,1923
Freehold Royalties Ltd.,1924
Tátil Design,1925
lana,1926
Moma,1927
Great Plains,1928
Spark Strategy,1929
Oster Design,1930
IHH Healthcare Berhad,1931
"Sumitomo Heavy Industries, Ltd.",1932
Pegas con Sentido,1933
"Zhejiang Huahai Pharmaceutical Co., Ltd.",1934
HappyxNature,1935
eCycle,1936
Kinela,1937
Tartine et Chocolat,1938
Cynthia Rowley,1939
Alexander McQueen,1940
"Exelixis, Inc.",1941
Scentre Group,1942
Duckling In Space,1943
Kodama Consultores,1944
tek srl,1945
Freesia Company Limited,1946
"Allison Transmission Holdings, Inc.",1947
Budget Energy (NI),1948
Impact Hub Taipei,1949
Animal Friends,1950
Broota SPA,1951
Live Love Dream,1952
Kraft Heinz Company,1953
Unilever Tea Tanzania Limited Njombe Operations Unit,1954
Coast Capital Savings Federal Credit Union (Coast Capital),1955
PKN Orlen,1956
Quiero,1957
Vestiaire collective,1958
GreenStep Solutions Inc.,1959
Bang & Olufsen,1960
MAC,1961
Veilance,1962
Little Green Radicals,1963
PATAGUA,1964
Part Two,1965
Vina Polkura SA,1966
The Good Pencil Company,1967
Anadolu Efes Biracilik ve Malt Sanayii Anonim Sirketi,1968
JPMorgan Chase & Co.,1969
E45,1970
Coco Nutters,1971
"Kagoshima Horiguchiseicha Tea Manufacture, Inc.",1972
Montezuma's,1973
Sno-Isle Food Co-op,1974
Hitachi Ltd.,1975
"Asymchem Laboratories (Tianjin) Co., Ltd.",1976
P.L.A.Y. Pet Lifestyle and You Inc.,1977
macgraw,1978
Waterbomb Ltd,1979
Sarah's Bag,1980
JD Health International Inc.,1981
KDHP-Agro Tea Trading,1982
Organic Basics,1983
French Connection,1984
Canidé,1985
Infantium Victoria,1986
Mason Garments,1987
CZ Abogados,1988
Globe,1989
Switch Engineering,1990
Tas Hill Plantations Pvt Ltd and Glenview Tea Company(Processing Unit),1991
T-Bar,1992
Ekodev,1993
Aurobindo Pharma Limited,1994
Complexe Theicole de Teza,1995
Bloom,1996
Nahua,1997
OMV Aktiengesellschaft,1998
Canadian National Railway Company,1999
Tom Tailor,2000
"The Chugoku Electric Power Co., Inc.",2001
Päälä,2002
Sejour,2003
"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",2004
ChopValue Manufacturing Ltd.,2005
ABL Bio Inc.,2006
J D Wetherspoon,2007
Acea SpA,2008
Ecovat,2009
Bio-Kult,2010
Nevro Corp.,2011
obsoleto - Agricultura Sostenible Las Treinta - ASoLT III,2012
Eastern Highlands Plantations Limited,2013
Maison 123,2014
Nürnberg Digital Festival,2015
Sweet Pants,2016
LC Paper,2017
Eurocommercial Properties N.V.,2018
Bartle,2019
Bonpoint,2020
ANDRA THE LABEL,2021
Karisimbi Business Partners,2022
Coconut Bowls,2023
"Jungpana Tea Estate, Jute and Stores Limited",2024
